symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am,exit_ts,overlap,date
IDUSDT,1692115200000,1.9398866493947355,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
IDUSDT,1695283200000,-0.3489916728169735,0.0001,2023,8h,15,20,15,2.0,1695715200000,True,2023-09-21
IDUSDT,1697644800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698076800000,True,2023-10-18
IDUSDT,1720080000000,0.3694781972831952,0.0001,2024,8h,15,20,15,2.0,1720512000000,True,2024-07-04
IDUSDT,1724774400000,1.070938776465493,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
IDUSDT,1725638400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1726070400000,True,2024-09-06
IDUSDT,1743206400000,1.166230303066754,0.0001,2025,8h,15,20,15,2.0,1743638400000,True,2025-03-29
IDUSDT,1744761600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1745193600000,True,2025-04-16
IDUSDT,1748563200000,0.1726825981758018,0.0001,2025,8h,15,20,15,2.0,1748995200000,True,2025-05-30
IDUSDT,1760083200000,1.7555936065203568,0.0001,2025,8h,15,20,15,2.0,1760515200000,False,2025-10-10
IDUSDT,1761811200000,0.8859533062906804,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
IDUSDT,1763280000000,0.9693442722759158,0.0001,2025,8h,15,20,15,2.0,1763712000000,True,2025-11-16
IDUSDT,1764518400000,-0.0682956479462535,0.0001,2025,8h,15,20,15,2.0,1764950400000,False,2025-11-30
IDUSDT,1771315200000,1.024363325496272,0.0001,2026,8h,15,20,15,2.0,1771747200000,True,2026-02-17
IDUSDT,1772784000000,-0.1134254406447697,0.0001,2026,8h,15,20,15,2.0,1773216000000,False,2026-03-06
IDUSDT,1773907200000,0.39354252257972,0.0001,2026,8h,15,20,15,2.0,1774339200000,True,2026-03-19
IDUSDT,1774512000000,1.2138494799000226,0.0001,2026,8h,15,20,15,2.0,1774944000000,True,2026-03-26
IDUSDT,1775116800000,1.433629254858293,0.0001,2026,8h,15,20,15,2.0,1775548800000,True,2026-04-02
ILVUSDT,1717344000000,-1.0,0.00015544,2024,8h,15,20,15,2.0,1717776000000,True,2024-06-02
IMXUSDT,1657440000000,-0.2832988301928348,0.0001,2022,8h,15,20,15,2.0,1657872000000,True,2022-07-10
IMXUSDT,1658563200000,0.1963585694454955,0.0001,2022,8h,15,20,15,2.0,1658995200000,True,2022-07-23
IMXUSDT,1660723200000,1.361916232683958,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
IMXUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
IMXUSDT,1663516800000,-0.1302925712323872,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
IMXUSDT,1668960000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1669392000000,True,2022-11-20
IMXUSDT,1670774400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671206400000,True,2022-12-11
IMXUSDT,1691884800000,4.304237718251915,0.0001,2023,8h,15,20,15,2.0,1692316800000,True,2023-08-13
INJUSDT,1671177600000,1.7049815018312242,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
INJUSDT,1672156800000,0.2402013368648205,0.0001,2022,8h,15,20,15,2.0,1672588800000,True,2022-12-27
INJUSDT,1724774400000,0.9280697910010276,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
INJUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
INJUSDT,1730534400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730966400000,True,2024-11-02
INJUSDT,1740441600000,0.0292863050109142,0.0001,2025,8h,15,20,15,2.0,1740873600000,False,2025-02-25
INJUSDT,1743235200000,0.4305416846659928,0.0001,2025,8h,15,20,15,2.0,1743667200000,True,2025-03-29
INJUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,False,2025-09-15
INJUSDT,1762128000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762560000000,True,2025-11-03
IOSTUSDT,1641398400000,0.926931156140544,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
IOSTUSDT,1642406400000,4.161910615292418,0.0001,2022,8h,15,20,15,2.0,1642838400000,True,2022-01-17
IOSTUSDT,1645113600000,0.8842302627130367,0.0001,2022,8h,15,20,15,2.0,1645545600000,True,2022-02-17
IOSTUSDT,1656259200000,0.7382605061150215,0.0001,2022,8h,15,20,15,2.0,1656691200000,True,2022-06-26
IOSTUSDT,1660723200000,1.6699885726782846,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
IOSTUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
IOSTUSDT,1664323200000,0.1199966827948138,0.0001,2022,8h,15,20,15,2.0,1664755200000,True,2022-09-28
IOSTUSDT,1665619200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1666051200000,True,2022-10-13
IOSTUSDT,1666195200000,0.0784376160292288,0.0001,2022,8h,15,20,15,2.0,1666627200000,True,2022-10-19
IOSTUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
IOSTUSDT,1671177600000,1.7113430618041905,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
IOSTUSDT,1684656000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685088000000,True,2023-05-21
IOSTUSDT,1684886400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685318400000,True,2023-05-24
IOSTUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
IOSTUSDT,1693584000000,-0.3973828652365504,0.0001,2023,8h,15,20,15,2.0,1694016000000,True,2023-09-01
IOSTUSDT,1717776000000,0.3579302697151398,0.0001353,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
IOSTUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1720569600000,False,2024-07-05
IOSTUSDT,1722441600000,3.5922259586337617,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
IOSTUSDT,1724774400000,0.3145649943853328,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
IOSTUSDT,1727712000000,1.188853174659434,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
IOSTUSDT,1729670400000,0.6038518377716563,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
IOSTUSDT,1730419200000,0.3834488603651817,0.0001,2024,8h,15,20,15,2.0,1730851200000,True,2024-11-01
IOSTUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
IOSTUSDT,1758499200000,0.2126333578495667,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
IOSTUSDT,1759852800000,4.136768705117737,0.0001,2025,8h,15,20,15,2.0,1760284800000,True,2025-10-07
IOSTUSDT,1769846400000,1.0348592180100578,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
IOSTUSDT,1771430400000,0.9546494369287152,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
IOSTUSDT,1774108800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1774540800000,True,2026-03-21
IOSTUSDT,1774598400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
IOSTUSDT,1777449600000,-0.2119889383951926,0.0001,2026,8h,15,20,15,2.0,1777881600000,True,2026-04-29
IOSTUSDT,1779926400000,-0.5041296922319604,0.0001,2026,8h,15,20,15,2.0,1780358400000,True,2026-05-28
IOSTUSDT,1780387200000,2.5194687489250405,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
IOTAUSDT,1635321600000,-1.0,0.00051388,2021,8h,15,20,15,2.0,1635753600000,False,2021-10-27
IOTAUSDT,1642694400000,2.3836610102439435,0.0001,2022,8h,15,20,15,2.0,1643126400000,True,2022-01-20
IOTAUSDT,1646611200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647043200000,True,2022-03-07
IOTAUSDT,1647187200000,-0.6136381083025946,0.0001,2022,8h,15,20,15,2.0,1647619200000,True,2022-03-13
IOTAUSDT,1649203200000,1.2838570918004557,0.0001,2022,8h,15,20,15,2.0,1649635200000,True,2022-04-06
IOTAUSDT,1649664000000,-0.0778877604987951,0.0001,2022,8h,15,20,15,2.0,1650096000000,True,2022-04-11
IOTAUSDT,1650240000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650672000000,True,2022-04-18
IOTAUSDT,1650844800000,0.8020533027569566,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
IOTAUSDT,1651305600000,0.1665579505957859,0.0001,2022,8h,15,20,15,2.0,1651737600000,True,2022-04-30
IOTAUSDT,1652227200000,-0.3504775210580649,0.0001,2022,8h,15,20,15,2.0,1652659200000,False,2022-05-11
IOTAUSDT,1654848000000,2.532450033013732,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
IOTAUSDT,1657555200000,-0.3427963442781161,0.0001,2022,8h,15,20,15,2.0,1657987200000,True,2022-07-11
IOTAUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
IOTAUSDT,1660723200000,1.7779311514991971,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
IOTAUSDT,1663084800000,0.1903090884230619,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
IOTAUSDT,1665417600000,0.9951695177232012,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
IOTAUSDT,1669593600000,-0.3555909386873323,0.0001,2022,8h,15,20,15,2.0,1670025600000,True,2022-11-28
IOTAUSDT,1670371200000,-0.186282581574718,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
IOTAUSDT,1670832000000,3.5687921514758427,0.0001,2022,8h,15,20,15,2.0,1671264000000,True,2022-12-12
IOTAUSDT,1671465600000,-0.7708228482961723,0.0001,2022,8h,15,20,15,2.0,1671897600000,True,2022-12-19
IOTAUSDT,1683504000000,0.2734366401332714,0.0001,2023,8h,15,20,15,2.0,1683936000000,True,2023-05-08
IOTAUSDT,1692115200000,2.3519510219482216,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
IOTAUSDT,1696838400000,0.7664994877053141,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
IOTAUSDT,1719993600000,1.882243434053963,0.0001,2024,8h,15,20,15,2.0,1720425600000,True,2024-07-03
IOTAUSDT,1721865600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1722297600000,True,2024-07-25
IOTAUSDT,1722441600000,3.013765404752683,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
IOTAUSDT,1723737600000,-0.4055025788331522,0.0001,2024,8h,15,20,15,2.0,1724169600000,True,2024-08-15
IOTAUSDT,1724745600000,1.3349900262465435,0.0001,2024,8h,15,20,15,2.0,1725177600000,True,2024-08-27
IOTAUSDT,1727712000000,1.120701409396344,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
IOTAUSDT,1729123200000,-0.2031574776573367,0.0001,2024,8h,15,20,15,2.0,1729555200000,False,2024-10-17
IOTAUSDT,1729670400000,0.7729200431313119,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
IOTAUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
IOTAUSDT,1758499200000,0.3252550347303028,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
IOTAUSDT,1764518400000,0.6966321548286573,0.0001,2025,8h,15,20,15,2.0,1764950400000,True,2025-11-30
IOTAUSDT,1765785600000,-0.2979675075547125,0.0001,2025,8h,15,20,15,2.0,1766217600000,True,2025-12-15
IOTAUSDT,1767196800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767628800000,True,2025-12-31
IOTAUSDT,1769673600000,1.021873733939766,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
IOTAUSDT,1771430400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
IOTAUSDT,1772870400000,0.1723428083726217,0.0001,2026,8h,15,20,15,2.0,1773302400000,True,2026-03-07
IOTAUSDT,1774137600000,0.2502283575975485,0.0001,2026,8h,15,20,15,2.0,1774569600000,True,2026-03-22
IOTAUSDT,1774598400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
IOTAUSDT,1775548800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775980800000,True,2026-04-07
IOTXUSDT,1646611200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647043200000,True,2022-03-07
IOTXUSDT,1650816000000,0.6900620306721496,0.0001,2022,8h,15,20,15,2.0,1651248000000,True,2022-04-24
IOTXUSDT,1651334400000,0.5057936318745943,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
IOTXUSDT,1651939200000,4.248868478814743,0.0001,2022,8h,15,20,15,2.0,1652371200000,True,2022-05-07
IOTXUSDT,1654560000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1654992000000,True,2022-06-07
IOTXUSDT,1655078400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1655510400000,True,2022-06-13
IOTXUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,True,2022-07-25
IOTXUSDT,1661990400000,-0.1459478053797234,0.0001,2022,8h,15,20,15,2.0,1662422400000,True,2022-09-01
IOTXUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
IOTXUSDT,1669593600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670025600000,True,2022-11-28
IOTXUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
IOTXUSDT,1671206400000,0.1548542042611962,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
IOTXUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,True,2023-05-24
IOTXUSDT,1685952000000,3.3570264557199536,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
IOTXUSDT,1690819200000,1.5536453426479333,0.0001,2023,8h,15,20,15,2.0,1691251200000,True,2023-07-31
IOTXUSDT,1692172800000,2.1358917584579458,0.0001,2023,8h,15,20,15,2.0,1692604800000,True,2023-08-16
IOTXUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
IOTXUSDT,1739836800000,-0.4893978929719667,0.0001,2025,8h,15,20,15,2.0,1740268800000,True,2025-02-18
IOTXUSDT,1743984000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1744416000000,True,2025-04-07
IOTXUSDT,1744646400000,-0.2669626152698603,0.0001,2025,8h,15,20,15,2.0,1745078400000,True,2025-04-14
IOTXUSDT,1757174400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1757606400000,True,2025-09-06
IOTXUSDT,1758412800000,1.31288033959635,0.0001,2025,8h,15,20,15,2.0,1758844800000,True,2025-09-21
IOTXUSDT,1759248000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1759680000000,True,2025-09-30
IOTXUSDT,1761811200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762243200000,True,2025-10-30
IOTXUSDT,1763683200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1764115200000,True,2025-11-21
IOTXUSDT,1764547200000,0.2660959522499652,0.0001,2025,8h,15,20,15,2.0,1764979200000,True,2025-12-01
IOTXUSDT,1766073600000,-0.1391161589334055,0.0001,2025,8h,15,20,15,2.0,1766505600000,True,2025-12-18
IOTXUSDT,1770278400000,0.2407764600426499,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
IOTXUSDT,1771488000000,1.9500595782208363,0.0001,2026,8h,15,20,15,2.0,1771920000000,True,2026-02-19
IOTXUSDT,1773820800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1774252800000,True,2026-03-18
IOTXUSDT,1775088000000,0.0,0.0001,2026,8h,15,20,15,2.0,1775520000000,True,2026-04-02
IOTXUSDT,1777420800000,0.2901453921801981,0.0001,2026,8h,15,20,15,2.0,1777852800000,True,2026-04-29
IOTXUSDT,1779494400000,0.2197660962265346,0.0001,2026,8h,15,20,15,2.0,1779926400000,True,2026-05-23
JASMYUSDT,1663056000000,0.0499461074180968,0.0001,2022,8h,15,20,15,2.0,1663488000000,False,2022-09-13
JASMYUSDT,1663516800000,0.6136395682703418,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
JASMYUSDT,1664726400000,0.1153773511773955,0.0001,2022,8h,15,20,15,2.0,1665158400000,True,2022-10-02
JASMYUSDT,1665388800000,3.046883124694224,0.0001,2022,8h,15,20,15,2.0,1665820800000,True,2022-10-10
JASMYUSDT,1669593600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670025600000,True,2022-11-28
JASMYUSDT,1670371200000,0.0915867709325224,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
JASMYUSDT,1671206400000,-0.1444213014048165,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
JASMYUSDT,1685491200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685923200000,True,2023-05-31
JASMYUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
JASMYUSDT,1686153600000,2.247053223917169,0.0001,2023,8h,15,20,15,2.0,1686585600000,True,2023-06-07
JASMYUSDT,1689523200000,0.0561721079648698,0.0001,2023,8h,15,20,15,2.0,1689955200000,False,2023-07-16
JASMYUSDT,1690185600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1690617600000,True,2023-07-24
JASMYUSDT,1692115200000,1.164256772666722,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
JASMYUSDT,1696089600000,1.075090045756163,0.0001,2023,8h,15,20,15,2.0,1696521600000,True,2023-09-30
JASMYUSDT,1696838400000,0.6542556952385302,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
JASMYUSDT,1729670400000,0.4922385236110886,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
JASMYUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
JASMYUSDT,1743120000000,0.2904767163309751,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
JASMYUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
JASMYUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
JASMYUSDT,1758470400000,2.322857515826313,0.0001,2025,8h,15,20,15,2.0,1758902400000,True,2025-09-21
JASMYUSDT,1759852800000,2.121302905936283,0.0001,2025,8h,15,20,15,2.0,1760284800000,True,2025-10-07
JASMYUSDT,1763654400000,-0.0097323210495803,0.0001,2025,8h,15,20,15,2.0,1764086400000,True,2025-11-20
