variant,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_cluster_positions,max_same_side,max_per_cluster,max_beta_cluster,cluster_ALT_OTHER,beta_OTHER_BETA,cluster_EXCHANGE,cluster_GAMING,beta_HIGH_CRYPTO_BETA,cluster_BTC_BETA,cluster_L1_L2,cluster_MEME,cluster_DEFI,cluster_AI
ACT5_ATR3,2026-04-16 12:00:00+00:00,entry,9635.617851915951,10347.951144036266,-6.883809965906601,3,1,2,0.7615371426524535,3.0,3,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-04-17 12:00:00+00:00,entry,9635.617851915951,10347.951144036266,-6.883809965906601,4,2,2,1.0115371426524535,4.0,3,1,2,1.0,2.0,1.0,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-04-18 06:00:00+00:00,exit,9611.528807286162,10347.951144036266,-7.116600440991825,3,1,2,0.7634457570450661,3.0,3,1,2,1.0,2.0,1.0,,1.0,,1.0,,,
ACT5_ATR3,2026-04-19 00:00:00+00:00,exit,9587.439762656373,10347.951144036266,-7.34939091607705,2,0,2,0.5141076810577422,2.0,3,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2026-04-26 12:00:00+00:00,exit,9563.289735415408,10347.951144036266,-7.582770711795192,1,0,1,0.26287750022396883,1.0,3,1,2,,,,,1.0,,1.0,,,
ACT5_ATR3,2026-04-26 18:00:00+00:00,entry,9563.289735415408,10347.951144036266,-7.582770711795192,2,1,1,0.5128775002239688,2.0,3,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2026-04-29 12:00:00+00:00,entry,9563.289735415408,10347.951144036266,-7.582770711795192,3,1,2,0.7628775002239687,3.0,3,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-04-29 18:00:00+00:00,exit,9539.38151107687,10347.951144036266,-7.813813785015701,2,0,2,0.5141629074927005,2.0,3,1,2,,,,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-04-29 18:00:00+00:00,entry,9539.38151107687,10347.951144036266,-7.813813785015701,3,1,2,0.7641629074927005,3.0,3,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-04-30 00:00:00+00:00,exit,9515.533057299177,10347.951144036266,-8.04427925055317,2,0,2,0.5154515363335345,2.0,3,1,2,,,,,2.0,,1.0,1.0,,
ACT5_ATR3,2026-05-02 06:00:00+00:00,exit,9491.624832960639,10347.951144036266,-8.27532232377368,1,0,1,0.2648623121758365,1.0,3,1,2,,,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-05 00:00:00+00:00,entry,9491.624832960639,10347.951144036266,-8.27532232377368,2,1,1,0.5148623121758366,2.0,3,1,2,,,,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-05 18:00:00+00:00,entry,9491.624832960639,10347.951144036266,-8.27532232377368,3,2,1,0.7648623121758366,3.0,3,1,2,1.0,1.0,,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-06 06:00:00+00:00,entry,9491.624832960639,10347.951144036266,-8.27532232377368,4,3,1,1.0148623121758367,4.0,3,1,2,1.0,2.0,1.0,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-06 18:00:00+00:00,exit,9467.895770878236,10347.951144036266,-8.504634017964253,3,2,1,0.7667792603266532,3.0,3,1,2,,1.0,1.0,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-07 06:00:00+00:00,entry,9467.895770878236,10347.951144036266,-8.504634017964253,4,3,1,1.016779260326653,4.0,3,1,2,1.0,2.0,1.0,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-07 18:00:00+00:00,exit,9444.166708795834,10347.951144036266,-8.733945712154826,3,2,1,0.7680777006792329,3.0,3,1,2,1.0,1.0,,1.0,2.0,,1.0,,,
ACT5_ATR3,2026-05-09 06:00:00+00:00,exit,9514.4412388091,10347.951144036266,-8.054830310128919,2,1,1,0.5130041291730167,2.0,3,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-10 00:00:00+00:00,exit,9490.771499381905,10347.951144036266,-8.283568725084011,1,0,1,0.2648861264573979,1.0,3,1,2,,,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-10 12:00:00+00:00,entry,9490.771499381905,10347.951144036266,-8.283568725084011,2,1,1,0.5148861264573978,2.0,3,1,2,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2026-05-10 18:00:00+00:00,exit,9467.04457063345,10347.951144036266,-8.512859803271295,1,0,1,0.2655500014610505,1.0,3,1,2,,,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-10 18:00:00+00:00,entry,9467.04457063345,10347.951144036266,-8.512859803271295,2,1,1,0.5155500014610505,2.0,3,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-11 00:00:00+00:00,exit,9443.376959206867,10347.951144036266,-8.741577653763109,1,0,1,0.26621554031183003,1.0,3,1,2,,,,,1.0,,1.0,,,
ACT5_ATR3,2026-05-11 06:00:00+00:00,exit,9418.237222211232,10347.951144036266,-8.9845217558922,0,0,0,0.0,0.0,3,1,2,,,,,,,,,,
ACT5_ATR3,2026-05-11 06:00:00+00:00,entry,9418.237222211232,10347.951144036266,-8.9845217558922,1,1,0,0.25,1.0,3,1,2,1.0,1.0,,,,,,,,
ACT5_ATR3,2026-05-11 12:00:00+00:00,exit,9394.691629155705,10347.951144036266,-9.21206045150246,0,0,0,0.0,0.0,3,1,2,,,,,,,,,,
ACT5_ATR3,2026-05-11 18:00:00+00:00,entry,9394.691629155705,10347.951144036266,-9.21206045150246,1,1,0,0.25,1.0,3,1,2,,1.0,1.0,,,,,,,
ACT5_ATR3,2026-05-12 12:00:00+00:00,exit,9371.204900082816,10347.951144036266,-9.4390303003737,0,0,0,0.0,0.0,3,1,2,,,,,,,,,,
ACT5_ATR3,2026-05-13 00:00:00+00:00,entry,9371.204900082816,10347.951144036266,-9.4390303003737,1,1,0,0.25,1.0,3,1,2,,1.0,1.0,,,,,,,
ACT5_ATR3,2026-05-13 12:00:00+00:00,entry,9371.204900082816,10347.951144036266,-9.4390303003737,2,1,1,0.5,2.0,3,1,2,1.0,2.0,1.0,,,,,,,
ACT5_ATR3,2026-05-16 06:00:00+00:00,exit,9347.776887832608,10347.951144036266,-9.665432724622775,1,0,1,0.25062656641604014,1.0,3,1,2,1.0,1.0,,,,,,,,
ACT5_ATR3,2026-05-17 12:00:00+00:00,exit,9324.3488755824,10347.951144036266,-9.891835148871847,0,0,0,0.0,0.0,3,1,2,,,,,,,,,,
ACT5_ATR3,2026-05-18 18:00:00+00:00,entry,9324.3488755824,10347.951144036266,-9.891835148871847,1,0,1,0.25,1.0,3,1,2,1.0,1.0,,,,,,,,
ACT5_ATR3,2026-05-19 00:00:00+00:00,exit,9301.038003393443,10347.951144036266,-10.117105560999672,0,0,0,0.0,0.0,3,1,2,,,,,,,,,,
ACT5_ATR3,2025-09-27 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,1,0,0.25,1.0,3,1,3,1.0,1.0,,,,,,,,
ACT5_ATR3,2025-09-29 18:00:00+00:00,entry,10000.0,10000.0,0.0,2,2,0,0.5,2.0,3,1,3,1.0,2.0,1.0,,,,,,,
ACT5_ATR3,2025-09-30 12:00:00+00:00,exit,10077.15459262106,10077.15459262106,0.0,1,1,0,0.2480859033194361,1.0,3,1,3,,1.0,1.0,,,,,,,
ACT5_ATR3,2025-09-30 12:00:00+00:00,exit,10052.15459262106,10077.15459262106,-0.2480859033194361,0,0,0,0.0,0.0,3,1,3,,,,,,,,,,
ACT5_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,1,0,1,0.25,1.0,3,1,3,1.0,1.0,,,,,,,,
ACT5_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,2,0,2,0.5,2.0,3,1,3,1.0,1.0,,1.0,1.0,,,,,
ACT5_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,3,0,3,0.7500000000000001,3.0,3,1,3,1.0,1.0,,1.0,2.0,,,,,1.0
ACT5_ATR3,2025-10-01 00:00:00+00:00,exit,10027.024206139507,10077.15459262106,-0.49746568856113804,2,0,2,0.5012531328320803,2.0,3,1,3,,,,1.0,2.0,,,,,1.0
ACT5_ATR3,2025-10-01 00:00:00+00:00,entry,10027.024206139507,10077.15459262106,-0.49746568856113804,3,0,3,0.7512531328320802,3.0,3,1,3,1.0,1.0,,1.0,2.0,,,,,1.0
ACT5_ATR3,2025-10-01 00:00:00+00:00,entry,10027.024206139507,10077.15459262106,-0.49746568856113804,4,1,3,1.0012531328320802,4.0,3,1,3,1.0,1.0,,1.0,3.0,,1.0,,,1.0
ACT5_ATR3,2025-10-01 06:00:00+00:00,exit,10001.893819657955,10077.15459262106,-0.7468454738028399,3,1,2,0.7525125628140704,3.0,3,1,3,1.0,1.0,,,2.0,,1.0,,,1.0
ACT5_ATR3,2025-10-01 06:00:00+00:00,exit,9976.763433176402,10077.15459262106,-0.996225259044542,2,1,1,0.5025188916876575,2.0,3,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2025-10-01 06:00:00+00:00,entry,9976.763433176402,10077.15459262106,-0.996225259044542,3,2,1,0.7525188916876574,3.0,3,1,3,1.0,1.0,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-10-01 18:00:00+00:00,exit,9951.695872661054,10077.15459262106,-1.2449815948231346,2,2,0,0.5025220800373735,2.0,3,1,3,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-10-02 00:00:00+00:00,entry,9951.695872661054,10077.15459262106,-1.2449815948231346,3,3,0,0.7525220800373736,3.0,3,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-10-05 18:00:00+00:00,entry,9951.695872661054,10077.15459262106,-1.2449815948231346,4,3,1,1.0025220800373733,4.0,3,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-10-09 00:00:00+00:00,exit,10036.762316146654,10077.15459262106,-0.40083017585125347,3,2,1,0.7442677787245389,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2025-10-09 06:00:00+00:00,exit,10011.883076465001,10077.15459262106,-0.6477177218642034,2,1,1,0.49762015680854826,2.0,3,1,3,1.0,1.0,,,1.0,1.0,,,,
ACT5_ATR3,2025-10-09 12:00:00+00:00,entry,10011.883076465001,10077.15459262106,-0.6477177218642034,3,1,2,0.7476201568085482,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2025-10-10 12:00:00+00:00,entry,10011.883076465001,10077.15459262106,-0.6477177218642034,4,1,3,0.9976201568085482,4.0,3,1,3,1.0,1.0,,,3.0,1.0,,1.0,1.0,
ACT5_ATR3,2025-10-10 18:00:00+00:00,exit,9986.94116788206,10077.15459262106,-0.8952271587165952,3,0,3,0.7503664415785275,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT5_ATR3,2025-10-10 18:00:00+00:00,exit,10138.767374973511,10138.767374973511,0.0,2,0,2,0.49374261713402606,2.0,3,1,3,,,,,2.0,,,1.0,1.0,
ACT5_ATR3,2025-10-10 18:00:00+00:00,exit,10357.038470995347,10357.038470995347,0.0,1,0,1,0.24166857892106547,1.0,3,1,3,,,,,1.0,,,1.0,,
ACT5_ATR3,2025-10-10 18:00:00+00:00,exit,10519.663555477873,10519.663555477873,0.0,0,0,0,0.0,0.0,3,1,3,,,,,,,,,,
ACT5_ATR3,2025-10-10 18:00:00+00:00,entry,10519.663555477873,10519.663555477873,0.0,1,0,1,0.25,1.0,3,1,3,1.0,1.0,,,,,,,,
ACT5_ATR3,2025-10-10 18:00:00+00:00,entry,10519.663555477873,10519.663555477873,0.0,2,0,2,0.5,2.0,3,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2025-10-10 18:00:00+00:00,entry,10519.663555477873,10519.663555477873,0.0,3,0,3,0.7500000000000001,3.0,3,1,3,1.0,1.0,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-10-11 12:00:00+00:00,exit,10493.364396589179,10519.663555477873,-0.24999999999999697,2,0,2,0.5012531328320802,2.0,3,1,3,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-10-13 00:00:00+00:00,exit,10467.065237700484,10519.663555477873,-0.49999999999999395,1,0,1,0.25125628140703515,1.0,3,1,3,,,,,1.0,1.0,,,,
ACT5_ATR3,2025-10-16 12:00:00+00:00,entry,10467.065237700484,10519.663555477873,-0.49999999999999395,2,0,2,0.5012562814070352,2.0,3,1,3,1.0,1.0,,,1.0,1.0,,,,
ACT5_ATR3,2025-10-17 00:00:00+00:00,entry,10467.065237700484,10519.663555477873,-0.49999999999999395,3,0,3,0.751256281407035,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2025-10-20 18:00:00+00:00,exit,10440.897574606233,10519.663555477873,-0.748749999999993,2,0,2,0.5025125628140703,2.0,3,1,3,,,,,2.0,1.0,,,1.0,
ACT5_ATR3,2025-10-21 00:00:00+00:00,entry,10440.897574606233,10519.663555477873,-0.748749999999993,3,0,3,0.7525125628140703,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2025-10-26 12:00:00+00:00,exit,10414.598415717539,10519.663555477873,-0.9987499999999899,2,0,2,0.5018907589550637,2.0,3,1,3,1.0,1.0,,,1.0,,,,1.0,
ACT5_ATR3,2025-10-26 18:00:00+00:00,entry,10414.598415717539,10519.663555477873,-0.9987499999999899,3,1,2,0.7518907589550636,3.0,3,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT5_ATR3,2025-10-26 18:00:00+00:00,entry,10414.598415717539,10519.663555477873,-0.9987499999999899,4,2,2,1.0018907589550636,4.0,3,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-10-27 00:00:00+00:00,exit,10388.430752623288,10519.663555477873,-1.2474999999999892,3,2,1,0.7525220880484038,3.0,3,1,3,1.0,1.0,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-10-28 18:00:00+00:00,exit,10362.394256583993,10519.663555477873,-1.4950031249999947,2,1,1,0.5031534091909486,2.0,3,1,3,1.0,1.0,,,1.0,1.0,,,,
ACT5_ATR3,2025-10-28 18:00:00+00:00,entry,10362.394256583993,10519.663555477873,-1.4950031249999947,3,1,2,0.7531534091909489,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,1.0,,
ACT5_ATR3,2025-10-29 12:00:00+00:00,exit,10336.357760544699,10519.663555477873,-1.7425062500000001,2,0,2,0.5031581799199922,2.0,3,1,3,1.0,1.0,,,1.0,,,1.0,,
ACT5_ATR3,2025-10-30 00:00:00+00:00,entry,10336.357760544699,10519.663555477873,-1.7425062500000001,3,0,3,0.7531581799199922,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT5_ATR3,2025-11-02 12:00:00+00:00,entry,10336.357760544699,10519.663555477873,-1.7425062500000001,4,1,3,1.003158179919992,4.0,3,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT5_ATR3,2025-11-05 00:00:00+00:00,exit,10390.84124631936,10519.663555477873,-1.2245858289967075,3,0,3,0.7492090595351267,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT5_ATR3,2025-11-06 12:00:00+00:00,entry,10390.84124631936,10519.663555477873,-1.2245858289967075,4,1,3,0.9992090595351267,4.0,3,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT5_ATR3,2025-11-07 12:00:00+00:00,exit,10364.9352606779,10519.663555477873,-1.4708483211842132,3,1,2,0.7517677582539912,3.0,3,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT5_ATR3,2025-11-08 18:00:00+00:00,exit,10338.833016741384,10519.663555477873,-1.7189764461842092,2,1,1,0.5011977409176908,2.0,3,1,3,,,,,2.0,,1.0,,1.0,
ACT5_ATR3,2025-11-08 18:00:00+00:00,entry,10338.833016741384,10519.663555477873,-1.7189764461842092,3,2,1,0.7511977409176906,3.0,3,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-11-09 12:00:00+00:00,exit,10312.992122340023,10519.663555477873,-1.9646201805592005,2,2,0,0.5025135774649746,2.0,3,1,3,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-11-10 00:00:00+00:00,entry,10312.992122340023,10519.663555477873,-1.9646201805592005,3,3,0,0.7525135774649745,3.0,3,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-11-10 18:00:00+00:00,exit,10393.821463622571,10519.663555477873,-1.1962558611465537,2,2,0,0.4986056941523557,2.0,3,1,3,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-11-10 18:00:00+00:00,entry,10393.821463622571,10519.663555477873,-1.1962558611465537,3,3,0,0.7486056941523557,3.0,3,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2025-11-11 18:00:00+00:00,exit,10367.836909963515,10519.663555477873,-1.4432652214936876,2,2,0,0.4998553324835646,2.0,3,1,3,,,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-11-12 06:00:00+00:00,entry,10367.836909963515,10519.663555477873,-1.4432652214936876,3,3,0,0.7498553324835646,3.0,3,1,3,1.0,1.0,,,2.0,1.0,1.0,,,
ACT5_ATR3,2025-11-12 12:00:00+00:00,exit,10341.989827421661,10519.663555477873,-1.6889677803782275,2,2,0,0.5018057091209249,2.0,3,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2025-11-13 12:00:00+00:00,exit,10316.070235146752,10519.663555477873,-1.9353596173245007,1,1,0,0.25181200324998426,1.0,3,1,3,,,,,1.0,,1.0,,,
ACT5_ATR3,2025-11-13 12:00:00+00:00,entry,10316.070235146752,10519.663555477873,-1.9353596173245007,2,2,0,0.5018120032499843,2.0,3,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT5_ATR3,2025-11-13 12:00:00+00:00,entry,10316.070235146752,10519.663555477873,-1.9353596173245007,3,2,1,0.7518120032499843,3.0,3,1,3,1.0,1.0,,,2.0,,1.0,,,1.0
ACT5_ATR3,2025-11-13 12:00:00+00:00,entry,10316.070235146752,10519.663555477873,-1.9353596173245007,4,2,2,1.0018120032499844,4.0,3,1,3,1.0,1.0,,,3.0,,1.0,1.0,,1.0
ACT5_ATR3,2025-11-13 18:00:00+00:00,exit,10290.093132030954,10519.663555477873,-2.1822981527520042,3,1,2,0.7518933577263943,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,,1.0
ACT5_ATR3,2025-11-13 18:00:00+00:00,exit,10264.302956443087,10519.663555477873,-2.42745975370869,2,0,2,0.5025217142812006,2.0,3,1,3,,,,,2.0,,,1.0,,1.0
ACT5_ATR3,2025-11-13 18:00:00+00:00,entry,10264.302956443087,10519.663555477873,-2.42745975370869,3,0,3,0.7525217142812006,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,,1.0
ACT5_ATR3,2025-11-14 00:00:00+00:00,exit,10238.64219905198,10519.663555477873,-2.671391104324419,2,0,2,0.5037811671991986,2.0,3,1,3,,,,,2.0,,,1.0,,1.0
ACT5_ATR3,2025-11-14 00:00:00+00:00,entry,10238.64219905198,10519.663555477873,-2.671391104324419,3,0,3,0.7537811671991985,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-16 18:00:00+00:00,entry,10238.64219905198,10519.663555477873,-2.671391104324419,4,1,3,1.0037811671991987,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-17 18:00:00+00:00,exit,10213.045593554349,10519.663555477873,-2.914712626563615,3,0,3,0.7556703430568408,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-18 06:00:00+00:00,entry,10213.045593554349,10519.663555477873,-2.914712626563615,4,1,3,1.005670343056841,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-20 12:00:00+00:00,exit,10187.512979570463,10519.663555477873,-3.1574258449972006,3,0,3,0.7575642536910684,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-20 12:00:00+00:00,entry,10187.512979570463,10519.663555477873,-3.1574258449972006,4,1,3,1.0075642536910683,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-21 06:00:00+00:00,exit,10162.044197121537,10519.663555477873,-3.399532280384711,3,0,3,0.7594629109684896,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-11-30 12:00:00+00:00,entry,10162.044197121537,10519.663555477873,-3.399532280384711,4,1,3,1.0094629109684896,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-01 00:00:00+00:00,exit,10136.639086628733,10519.663555477873,-3.6410334496837504,3,0,3,0.7613663267854532,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-03 00:00:00+00:00,entry,10136.639086628733,10519.663555477873,-3.6410334496837504,4,1,3,1.0113663267854534,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-04 00:00:00+00:00,exit,10111.297488912161,10519.663555477873,-3.8819308660595366,3,0,3,0.7632745130681236,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-09 12:00:00+00:00,entry,10111.297488912161,10519.663555477873,-3.8819308660595366,4,1,3,1.0132745130681236,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-10 18:00:00+00:00,exit,10086.019245189882,10519.663555477873,-4.12222603889438,3,0,3,0.7651874817725549,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2025-12-18 12:00:00+00:00,entry,10086.019245189882,10519.663555477873,-4.12222603889438,4,1,3,1.015187481772555,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-07 18:00:00+00:00,exit,10060.804197076908,10519.663555477873,-4.361920473797135,3,0,3,0.7671052448847667,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-14 00:00:00+00:00,entry,10060.804197076908,10519.663555477873,-4.361920473797135,4,1,3,1.0171052448847666,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-15 12:00:00+00:00,exit,10035.652186584215,10519.663555477873,-4.60101567261265,3,0,3,0.7690278144208188,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-16 06:00:00+00:00,entry,10035.652186584215,10519.663555477873,-4.60101567261265,4,1,3,1.019027814420819,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-19 00:00:00+00:00,exit,10010.563056117755,10519.663555477873,-4.839513133431114,3,0,3,0.770955202426886,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-19 12:00:00+00:00,entry,10010.563056117755,10519.663555477873,-4.839513133431114,4,1,3,1.0209552024268862,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-19 18:00:00+00:00,exit,9985.53664847746,10519.663555477873,-5.077414350597538,3,0,3,0.7728874209793344,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-23 12:00:00+00:00,entry,9985.53664847746,10519.663555477873,-5.077414350597538,4,1,3,1.0228874209793344,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-01-25 12:00:00+00:00,exit,9960.572806856268,10519.663555477873,-5.314720814721037,3,0,3,0.7748244821847963,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-02-01 12:00:00+00:00,entry,9960.572806856268,10519.663555477873,-5.314720814721037,4,1,3,1.0248244821847963,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-02-01 18:00:00+00:00,exit,9935.671374839127,10519.663555477873,-5.551434012684236,3,0,3,0.776766398180247,3.0,3,1,3,,,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-02-03 00:00:00+00:00,entry,9935.671374839127,10519.663555477873,-5.551434012684236,4,1,3,1.026766398180247,4.0,3,1,3,1.0,1.0,,,3.0,,,1.0,1.0,1.0
ACT5_ATR3,2026-02-03 18:00:00+00:00,exit,10065.906179268766,10519.663555477873,-4.3134209931345495,3,1,2,0.7572687263823877,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT5_ATR3,2026-02-05 00:00:00+00:00,entry,10065.906179268766,10519.663555477873,-4.3134209931345495,4,1,3,1.0072687263823878,4.0,3,1,3,1.0,1.0,,,3.0,1.0,,1.0,1.0,
ACT5_ATR3,2026-02-06 12:00:00+00:00,exit,10168.567662342122,10519.663555477873,-3.3375201714785425,3,1,2,0.7434729442070374,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2026-02-11 06:00:00+00:00,entry,10168.567662342122,10519.663555477873,-3.3375201714785425,4,1,3,0.9934729442070374,4.0,3,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT5_ATR3,2026-02-12 06:00:00+00:00,exit,10143.146243186267,10519.663555477873,-3.5791763710498428,3,1,2,0.7453362849193356,3.0,3,1,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT5_ATR3,2026-02-13 00:00:00+00:00,entry,10143.146243186267,10519.663555477873,-3.5791763710498428,4,1,3,0.9953362849193357,4.0,3,1,3,1.0,1.0,,1.0,3.0,1.0,,,1.0,
ACT5_ATR3,2026-02-15 00:00:00+00:00,exit,10117.981477738096,10519.663555477873,-3.8183928185669997,3,1,2,0.7490985203862749,3.0,3,1,3,1.0,1.0,,1.0,2.0,,,,1.0,
ACT5_ATR3,2026-02-15 00:00:00+00:00,entry,10117.981477738096,10519.663555477873,-3.8183928185669997,4,2,2,0.999098520386275,4.0,3,1,3,1.0,1.0,,1.0,3.0,,,1.0,1.0,
ACT5_ATR3,2026-02-15 06:00:00+00:00,exit,10092.62361213013,10519.663555477873,-4.05944487763938,3,2,1,0.7503572959765753,3.0,3,1,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT5_ATR3,2026-02-15 12:00:00+00:00,exit,10067.328658435785,10519.663555477873,-4.299898895592962,2,1,1,0.5009847760603879,2.0,3,1,3,1.0,1.0,,,1.0,,,,1.0,
ACT5_ATR3,2026-02-17 18:00:00+00:00,exit,10181.073326131671,10519.663555477873,-3.218641238482282,1,0,1,0.2514136248477002,1.0,3,1,3,,,,,1.0,,,,1.0,
ACT5_ATR3,2026-02-17 18:00:00+00:00,entry,10181.073326131671,10519.663555477873,-3.218641238482282,2,0,2,0.5014136248477001,2.0,3,1,3,1.0,1.0,,,1.0,,,,1.0,
ACT5_ATR3,2026-02-18 18:00:00+00:00,entry,10181.073326131671,10519.663555477873,-3.218641238482282,3,0,3,0.7514136248477001,3.0,3,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT5_ATR3,2026-02-20 06:00:00+00:00,exit,10155.620642816342,10519.663555477873,-3.460594635386071,2,0,2,0.5026703005991981,2.0,3,1,3,1.0,1.0,,,1.0,,,,1.0,
