symbol,timeframe,datetime,side,entry_time,entry_price,initial_stop,current_stop,old_stop,stop_changed,breakeven_active,chandelier_active,be_activated_this_bar,chand_activated_this_bar,chandelier_candidate,mfe_r,mae_r,close,high,low,atr
LAYER/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0863,0.08387142857142858,0.08735,0.08735,False,True,True,False,False,0.08715714285714285,2.5941176470588276,-0.2470588235294135,0.0893,0.0903,0.0879,0.0018142857142857158
LINK/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,9.32,9.102857142857143,9.32,9.32,False,True,False,False,False,,1.657894736842105,-0.9671052631579,9.34,9.45,9.34,0.16785714285714232
LINK/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 12:00:00+00:00,9.46,9.131428571428573,9.131428571428573,9.131428571428573,False,False,False,False,False,,0.6695652173913023,-0.4565217391304368,9.47,9.48,9.34,0.18357142857142808
LTC/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,56.53,55.28857142857143,55.28857142857143,55.28857142857143,False,False,False,False,False,,0.03222094361334805,-0.9585730724971231,55.43,55.84,55.34,0.664285714285713
LTC/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,55.53,54.09714285714286,54.09714285714286,54.09714285714286,False,False,False,False,False,,0.7537387836490526,-0.6560319042871379,55.99,56.03,55.34,0.7578571428571418
LUNC/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,4.284e-05,4.1644285714285716e-05,4.499428571428571e-05,4.481142857142857e-05,True,True,True,False,False,4.499428571428571e-05,4.733572281959375,-0.34289127837515304,4.568e-05,4.723e-05,4.526e-05,1.168571428571429e-06
LUNC/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,4.284e-05,4.115428571428572e-05,4.463214285714285e-05,4.284e-05,True,True,True,False,False,4.463214285714285e-05,3.357627118644067,-0.24322033898305362,4.657e-05,4.738e-05,4.526e-05,1.2892857142857147e-06
MLN/USDT,2h,2026-04-17 04:00:00+00:00,SHORT,2026-04-14 02:00:00+00:00,3.04,3.197142857142857,3.197142857142857,3.197142857142857,False,False,False,False,False,,0.4454545454545442,-0.9545454545454535,3.1,3.13,3.04,0.05999999999999999
MLN/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-14 00:00:00+00:00,3.04,3.2600000000000002,3.2600000000000002,3.2600000000000002,False,False,False,False,False,,0.3181818181818172,-0.7727272727272717,3.18,3.21,3.04,0.07571428571428572
NOT/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.000385,0.0003707142857142857,0.00041207142857142853,0.00041207142857142853,False,True,True,False,False,0.00041014285714285713,5.180000000000004,-0.06999999999999795,0.000418,0.000435,0.000417,1.6285714285714293e-05
NOT/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.000392,0.00036942857142857144,0.00040735714285714285,0.00040657142857142856,True,True,True,False,False,0.00040735714285714285,2.968354430379748,-0.08860759493670864,0.000419,0.000435,0.000417,1.7214285714285715e-05
ONDO/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.2628,0.25277142857142854,0.2628,0.2628,False,True,False,False,False,,1.0968660968660968,-0.41880341880341654,0.2655,0.2661,0.2616,0.005821428571428573
OSMO/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.0315,0.0308,0.0315,0.0315,False,True,False,False,False,,1.9999999999999971,-0.2857142857142839,0.032,0.0329,0.032,0.00044285714285714165
OSMO/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0319,0.030885714285714284,0.0319,0.030885714285714284,True,True,False,True,False,,1.3802816901408501,-0.5915492957746442,0.033,0.0333,0.032,0.0005571428571428567
PENDLE/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,1.128,1.0895714285714284,1.203642857142857,1.203642857142857,False,True,True,False,False,1.1959285714285715,4.60594795539033,-0.07806691449813834,1.241,1.266,1.237,0.03635714285714285
PENDLE/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,1.128,1.0688571428571427,1.1843571428571427,1.1843571428571427,False,True,True,False,False,1.1682857142857141,3.263285024154589,-0.05072463768115757,1.313,1.321,1.237,0.045571428571428596
PENGU/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.007436,0.007123,0.007436,0.007436,False,True,False,False,False,,1.7252396166134203,-0.7220447284345036,0.007494,0.007668,0.007452,0.00025757142857142857
PUMP/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.00204,0.0019437142857142858,0.0019437142857142858,0.0019437142857142858,False,False,False,False,False,,0.05192878338278716,-1.0074183976261128,0.001945,0.001986,0.001943,4.771428571428573e-05
PUMP/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.00204,0.0019152857142857144,0.0019152857142857144,0.0019152857142857144,False,False,False,False,False,,0.0400916380297807,-0.801832760595647,0.001975,0.001986,0.00194,5.9714285714285724e-05
RENDER/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-13 04:00:00+00:00,1.858,1.9515714285714285,1.9515714285714285,1.9515714285714285,False,False,False,False,False,,0.5557251908396956,-0.9618320610687017,1.86,1.871,1.834,0.04885714285714279
SAGA/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-17 00:00:00+00:00,0.0258,0.028727142857142857,0.028727142857142857,0.028727142857142857,False,False,False,False,False,,0.07857491459248452,-0.2972181551976572,0.0265,0.02667,0.02557,0.001509285714285714
SAHARA/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 10:00:00+00:00,0.02318,0.022567142857142855,0.02318,0.02318,False,True,False,False,False,,1.321678321678325,-0.5384615384615393,0.02292,0.02362,0.02285,0.0004271428571428573
SAHARA/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.02373,0.022855714285714285,0.022855714285714285,0.022855714285714285,False,False,False,False,False,,0.2973856209150323,-1.0522875816993464,0.02328,0.02362,0.02281,0.00046285714285714306
SAPIEN/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0772,0.07425714285714287,0.0772,0.0772,False,True,False,False,False,,1.9708737864077688,-0.0679611650485457,0.0828,0.083,0.0797,0.00192142857142857
SHIB/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,6.1e-06,5.962857142857143e-06,6.1e-06,6.1e-06,False,True,True,False,False,6.0321428571428565e-06,2.1145833333333277,-0.9479166666666681,6.1e-06,6.19e-06,6.08e-06,1.1928571428571435e-07
SHIB/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,6.1e-06,5.871428571428571e-06,6.1e-06,6.1e-06,False,True,False,False,False,,1.2687499999999996,-0.5687500000000023,6.17e-06,6.19e-06,6.08e-06,1.2928571428571438e-07
SOL/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,90.1,86.67714285714285,86.67714285714285,86.67714285714285,False,False,False,False,False,,0.125626043405678,-0.8005008347245386,88.12,88.47,87.36,1.633571428571429
SPK/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 08:00:00+00:00,0.022614,0.02195385714285714,0.02195385714285714,0.02195385714285714,False,False,False,False,False,,0.8331529971867576,-0.6589482795931574,0.022945,0.023164,0.022814,0.00039257142857142865
SUI/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,1.0034,0.9632428571428573,0.9632428571428573,0.9632428571428573,False,False,False,False,False,,0.25649235147634253,-0.7221629313411608,0.9759,0.9916,0.9744,0.02100714285714286
SUI/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.968,0.9286857142857142,0.968,0.968,False,True,False,False,False,,1.1624273255813966,-0.3891715116279063,0.9927,0.9947,0.9744,0.023835714285714293
TAO/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-10 04:00:00+00:00,262.9,294.48571428571427,294.48571428571427,294.48571428571427,False,False,False,False,False,,0.9054726368159192,-0.5730438715513348,246.3,254.3,244.3,7.3500000000000005
TIA/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 10:00:00+00:00,0.32,0.3111857142857143,0.36825714285714284,0.36825714285714284,False,True,True,False,False,0.3668642857142857,11.504051863857356,-0.34035656401944875,0.3926,0.401,0.3897,0.018178571428571433
TIA/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 08:00:00+00:00,0.32,0.3059142857142857,0.3692857142857143,0.36570714285714284,True,True,True,False,False,0.3692857142857143,7.198782961460436,-0.21298174442190662,0.4076,0.4079,0.3897,0.017371428571428572
TON/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,1.431,1.3924285714285713,1.3924285714285713,1.3924285714285713,False,False,False,False,False,,0.6222222222222222,-0.5962962962962992,1.425,1.446,1.424,0.02092857142857144
TRUMP/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,3.074,2.9535714285714283,2.9535714285714283,2.9535714285714283,False,False,False,False,False,,0.2823250296559926,-0.7473309608540913,2.988,3.049,2.984,0.0630714285714286
TRUMP/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,3.074,2.9297142857142853,2.9297142857142853,2.9297142857142853,False,False,False,False,False,,0.23564356435643716,-0.6445544554455437,3.014,3.049,2.981,0.07628571428571439
TRX/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 12:00:00+00:00,0.3265,0.32371428571428573,0.32371428571428573,0.32371428571428573,False,False,False,False,False,,0.717948717948718,-0.5743589743589704,0.3257,0.3259,0.3249,0.0010928571428571415
TRX/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-09 12:00:00+00:00,0.3188,0.3161571428571428,0.32335714285714284,0.32335714285714284,False,True,True,False,False,0.3226714285714286,3.6702702702702608,-0.6810810810810644,0.3251,0.3262,0.3249,0.001942857142857143
UNI/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,3.461,3.341,3.341,3.341,False,False,False,False,False,,0.06666666666666685,-1.1250000000000002,3.328,3.365,3.326,0.06335714285714276
UNI/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,3.461,3.3245714285714283,3.3245714285714283,3.3245714285714283,False,False,False,False,False,,0.05863874345549746,-0.9895287958115172,3.4,3.4,3.326,0.07114285714285708
VIC/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0505,0.049157142857142865,0.0505,0.0505,False,True,False,False,False,,1.861702127659574,0.0,0.0527,0.0528,0.0515,0.0008071428571428575
VIC/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0507,0.04835714285714286,0.0507,0.04835714285714286,True,True,True,True,True,0.04715,5.676829268292688,-0.04268292682926956,0.0565,0.064,0.0515,0.0019499999999999993
VIRTUAL/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.7426,0.7107857142857144,0.7107857142857144,0.7107857142857144,False,False,False,False,False,,0.10687022900763223,-0.9241131567130693,0.7138,0.7276,0.7132,0.017471428571428575
VIRTUAL/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.7179,0.6861,0.6861,0.6861,False,False,False,False,False,,0.9119496855345923,-0.8364779874213826,0.7242,0.7276,0.7105,0.01972142857142858
WLD/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.3201,0.30515714285714285,0.30515714285714285,0.30515714285714285,False,False,False,False,False,,0.6022944550669216,-0.6892925430210303,0.3142,0.3206,0.3125,0.0086
XLM/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-14 08:00:00+00:00,0.157,0.15337142857142858,0.16207857142857143,0.16207857142857143,False,True,True,False,False,0.16190714285714286,3.4724409448818965,-0.8818897637795315,0.1645,0.1665,0.1645,0.0025642857142857156
XLM/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.1681,0.16207142857142856,0.16207142857142856,0.16207142857142856,False,False,False,False,False,,0.24881516587677754,-0.6303317535545022,0.1672,0.1673,0.1643,0.0031785714285714295
XPL/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.1408,0.1333,0.1333,0.1333,False,False,False,False,False,,0.29333333333333067,-1.000000000000001,0.1338,0.1374,0.1333,0.003978571428571427
XRP/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-13 22:00:00+00:00,1.3756,1.3475428571428572,1.4008928571428572,1.4008928571428572,False,True,True,False,False,1.4001857142857144,3.236252545824845,-0.9017311608961255,1.4253,1.4368,1.4251,0.02207142857142852
XRP/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,1.4,1.3570857142857142,1.4,1.4,False,True,False,False,False,,1.5472703062583215,-0.46837549933422085,1.4373,1.44,1.4243,0.02467857142857142
ZBT/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-17 02:00:00+00:00,0.1192,0.11371428571428571,0.11371428571428571,0.11371428571428571,False,False,False,False,False,,0.5468750000000007,-0.2916666666666675,0.1192,0.1222,0.1176,0.002842857142857143
ZEC/USDT,2h,2026-04-17 04:00:00+00:00,SHORT,2026-04-16 00:00:00+00:00,343.63,359.94142857142856,359.94142857142856,359.94142857142856,False,False,False,False,False,,0.8607461902259597,-0.2531967069539319,331.34,336.45,329.59,6.682142857142858
币安人生/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-11 16:00:00+00:00,0.143,0.11535714285714285,0.2500714285714286,0.2500714285714286,False,True,True,False,False,0.23059285714285718,8.93540051679587,-0.7343669250645991,0.3377,0.3682,0.3226,0.05313571428571428
AAVE/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,112.24,106.68285714285715,106.68285714285715,106.68285714285715,False,False,False,False,False,,0.9591259640102826,-0.1493573264781488,113.29,114.16,111.73,3.02642857142857
ADA/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.2604,0.2513142857142857,0.2513142857142857,0.2513142857142857,False,False,False,False,False,,0.12106918238993586,-0.9245283018867935,0.2561,0.2565,0.252,0.004328571428571438
AI/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.0216,0.020471428571428574,0.020471428571428574,0.020471428571428574,False,False,False,False,False,,0.5316455696202534,-0.443037974683545,0.022,0.022,0.0213,0.0006357142857142858
APT/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.988,0.9432857142857143,0.9432857142857143,0.9432857142857143,False,False,False,False,False,,0.44728434504792364,-0.6261980830670931,1.001,1.003,0.968,0.027
ASTER/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.687,0.6711428571428572,0.6711428571428572,0.6711428571428572,False,False,False,False,False,,0.44144144144143493,-0.8198198198198207,0.68,0.681,0.674,0.009499999999999977
BFUSD/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-03-24 10:00:00+00:00,0.9993,0.9989857142857143,0.9989857142857143,0.9989857142857143,False,False,False,False,False,,0.6363636363639896,-0.6363636363636364,0.9995,0.9995,0.9994,0.00010714285714292464
BNB/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,636.55,625.7628571428571,625.7628571428571,625.7628571428571,False,False,False,False,False,,0.07879751026354337,-0.9168322076546142,627.21,629.72,626.66,5.52500000000001
CFX/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.05552,0.05381285714285714,0.06315214285714287,0.06306428571428571,True,True,True,False,False,0.06315214285714287,8.353138075313797,-0.02928870292887111,0.06567,0.066,0.06492,0.002209285714285712
DASH/USDT,2h,2026-04-17 06:00:00+00:00,SHORT,2026-04-14 16:00:00+00:00,38.76,40.701428571428565,38.76,38.76,False,True,False,False,False,,1.292862398822665,-0.16997792494481545,37.06,37.12,36.3,0.7450000000000015
DODO/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.01717,0.016602857142857145,0.01717,0.01717,False,True,False,False,False,,1.4634760705289633,-0.08816120906801264,0.01768,0.01771,0.01713,0.0003457142857142855
DOGE/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.09943,0.09589,0.09589,0.09589,False,False,False,False,False,,0.10734463276835925,-0.7683615819209045,0.09808,0.09853,0.09671,0.001689999999999999
ENA/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,0.1003,0.09628571428571428,0.10641428571428571,0.10641428571428571,False,True,True,False,False,0.10592142857142858,3.8612099644128115,-0.39857651245551706,0.1115,0.1118,0.1091,0.003292857142857141
FF/USDT,2h,2026-04-17 06:00:00+00:00,SHORT,2026-04-15 12:00:00+00:00,0.07643,0.07982285714285714,0.07982285714285714,0.07982285714285714,False,False,False,False,False,,0.901894736842102,-0.2416842105263158,0.07407,0.07441,0.07345,0.0009842857142857184
FIL/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,1.014,0.9677142857142857,0.9677142857142857,0.9677142857142857,False,False,False,False,False,,0.15123456790123227,-0.9290123456790129,1.008,1.01,0.971,0.027285714285714278
HBAR/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.08811,0.08642999999999999,0.08811,0.08811,False,True,True,False,False,0.08756142857142857,2.1071428571428568,-0.7678571428571421,0.0911,0.09135,0.08859,0.0013628571428571429
JTO/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.3236,0.3150428571428571,0.32649999999999996,0.32649999999999996,False,True,True,False,False,0.3245071428571428,2.3021702838063365,-0.444073455759601,0.3352,0.3362,0.3313,0.006264285714285714
KITE/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.1494,0.14074285714285714,0.1494,0.1494,False,True,False,False,False,,1.235973597359734,-0.15016501650164962,0.1501,0.156,0.1499,0.004064285714285715
LAYER/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0863,0.08387142857142858,0.08735,0.08735,False,True,True,False,False,0.08683571428571428,2.5941176470588276,-0.2470588235294135,0.0898,0.0904,0.088,0.001921428571428572
LINK/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,9.32,9.102857142857143,9.32,9.32,False,True,False,False,False,,1.657894736842105,-0.9671052631579,9.47,9.48,9.34,0.16999999999999954
LTC/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,56.53,55.28857142857143,55.28857142857143,55.28857142857143,False,False,False,False,False,,0.03222094361334805,-0.9585730724971231,55.99,56.03,55.38,0.6764285714285704
LUNC/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,4.284e-05,4.1644285714285716e-05,4.499428571428571e-05,4.499428571428571e-05,False,True,True,False,False,4.4820714285714284e-05,4.733572281959375,-0.34289127837515304,4.657e-05,4.738e-05,4.564e-05,1.226428571428572e-06
MLN/USDT,2h,2026-04-17 06:00:00+00:00,SHORT,2026-04-14 02:00:00+00:00,3.04,3.197142857142857,3.197142857142857,3.197142857142857,False,False,False,False,False,,0.4454545454545442,-1.081818181818181,3.18,3.21,3.08,0.06499999999999997
NOT/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.000385,0.0003707142857142857,0.00041207142857142853,0.00041207142857142853,False,True,True,False,False,0.0004112142857142857,5.180000000000004,-0.06999999999999795,0.000419,0.000425,0.000417,1.5928571428571437e-05
OSMO/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.0315,0.0308,0.0315,0.0315,False,True,True,False,True,0.031400000000000004,2.5714285714285747,-0.2857142857142839,0.033,0.0333,0.032,0.0004999999999999989
PENDLE/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,1.128,1.0895714285714284,1.203642857142857,1.203642857142857,False,True,True,False,False,1.1847857142857143,5.02230483271375,-0.07806691449813834,1.313,1.321,1.239,0.04007142857142857
PENGU/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.007436,0.007123,0.007436,0.007436,False,True,False,False,False,,1.7252396166134203,-0.7220447284345036,0.007594,0.007631,0.007482,0.00024421428571428565
RAD/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-17 04:00:00+00:00,0.244,0.23728571428571427,0.23728571428571427,0.23728571428571427,False,False,False,False,False,,0.2978723404255321,-1.7872340425531885,0.238,0.246,0.232,0.004285714285714286
SAPIEN/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0772,0.07425714285714287,0.0772,0.0772,False,True,True,False,True,0.07517857142857144,5.504854368932042,-0.0679611650485457,0.0861,0.0934,0.0825,0.0026071428571428543
SPK/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 08:00:00+00:00,0.022614,0.02195385714285714,0.022614,0.02195385714285714,True,True,False,True,False,,1.314866911923825,-0.6589482795931574,0.023472,0.023482,0.022946,0.00042142857142857135
SUI/USDT,2h,2026-04-17 06:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,1.0034,0.9632428571428573,0.9632428571428573,0.9632428571428573,False,False,False,False,False,,0.25649235147634253,-0.7221629313411608,0.9927,0.9947,0.9751,0.02107857142857143
